id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_attribute_type,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
75990073982,Bar Restaurant Lauria 2,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:23.326840+01:00,,,176801,C Roger de Llúria,2,,07,la Dreta de Eixample,02,Eixample,08010,True,,139408,20001,Telèfons,Tel.,char,933018675,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430881.4987385019,4582379.173068678,41.38997497949847,2.1732656992521355
75990074001,Restaurant Xarcuteria Casa Alfonso,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:21.762428+01:00,,,176801,C Roger de Llúria,6,,07,la Dreta de Eixample,02,Eixample,08010,True,,139410,20001,Telèfons,Tel.,char,933019783,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430868.3948631417,4582392.434936601,41.39009329883264,2.173107464363207
75990122709,Restaurant Braseria Niu Llar,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:56.668027+01:00,,,333900,C Tenor Masini,2,,18,Sants,03,Sants-Montjuïc,08028,True,,143645,20001,Telèfons,Tel.,char,933396027,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427463.1522962335,4580834.787424803,41.375764300171504,2.1325677348739602
75990100394,Bar Restaurant Les Corts,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:24.356776+01:00,,,257200,C Pintor Tapiró,45,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,True,,142523,20001,Telèfons,Tel.,char,933342244,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,426268.819851347,4581102.197556144,41.3780642104084,2.1182543847648305
99400038910,Restaurant El Racó *Còrcega,,,2003-05-06T14:21:03+02:00,2021-03-03T22:16:01.008189+01:00,,,090502,C Còrsega,196,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,207820,20001,Telèfons,Tel.,char,934109626,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429110.7099252526,4582495.772564402,41.39087103147086,2.1520736431393126
75990165923,Restaurant Lázaro,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:29.933814+01:00,,,023403,C Aribau,146,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,145236,20001,Telèfons,Tel.,char,932187418,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429338.60468425,4582619.816401863,41.3920083036564,2.154784798576025
75990134008,Restaurant Freiduria El Pescadito Frito,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:26.743551+01:00,,,363809,C Villarroel,110,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,True,,145773,20001,Telèfons,Tel.,char,934544313,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429474.919509247,4581905.041404709,41.38558253961421,2.156498373950387
99400114251,Restaurant Asador de Lugo,,,2005-05-28T11:09:19+02:00,2021-03-03T22:16:05.803148+01:00,,,088001,C Comtes de Bell-lloc,63,,18,Sants,03,Sants-Montjuïc,08014,True,,213806,20001,Telèfons,Tel.,char,934090120,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427898.8629640586,4581279.410178055,41.379808006148565,2.137724722996667
99400183499,Restaurant Makoto,,,2007-05-17T10:11:54+02:00,2021-03-03T22:16:12.605256+01:00,,,231502,C Numància,202,,19,les Corts,04,Les Corts,08017,True,,218094,20001,Telèfons,Tel.,char,932805935,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427413.05040158966,4582604.602142407,41.39169979715685,2.131756637697682
75990498348,Bar Restaurant La Perla *Pg Exposició,,,1998-05-02T00:00:00+02:00,2021-03-03T22:14:56.113598+01:00,,,118805,Pg Exposició,62,,11,el Poble-sec,03,Sants-Montjuïc,08004,True,,155035,20001,Telèfons,Tel.,char,933292052,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429708.5285697734,4580318.84093612,41.37131659567703,2.1594760861551685
99400167423,Restaurant Bembi,,,2006-09-15T12:12:28+02:00,2021-03-03T22:16:10.881006+01:00,,,089004,C Consell de Cent,377,,07,la Dreta de Eixample,02,Eixample,08009,True,,216530,20001,Telèfons,Tel.,char,935024952,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430533.26003564394,4582803.503857325,41.39376678849574,2.16905212675069
94355094044,Sala l'Ovella Negra,,,1994-12-21T00:00:00+01:00,2021-03-03T22:15:44.425630+01:00,,,369204,C Zamora,78,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,True,,181099,20001,Telèfons,Tel.,char,933095938,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432303.94478088553,4583035.046957603,41.396003229810326,2.1902047789462804
99400103457,Restaurant Keik Café,,,2005-01-13T17:37:28+01:00,2021-03-03T22:16:05.731727+01:00,,,101904,C Doctor Fleming,21,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,True,,212204,20001,Telèfons,Tel.,char,934145536,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427653.3780066599,4582880.111506059,41.39420285150542,2.134598071826136
99400195858,Cafeteria Restaurant Buenas Migas *Bda de Santa Clara,,,2007-11-26T13:46:50+01:00,2021-03-03T22:16:08.616939+01:00,,,313709,Bda Santa Clara,2,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,219443,20001,Telèfons,Tel.,char,933191380,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431213.24065372976,4581696.177801127,41.38385188423699,2.1773108590750976
75990488274,Restaurant El Racó de l'Avi Tarré,,,1998-03-28T00:00:00+01:00,2021-03-03T22:14:57.939985+01:00,,,185303,Ptge Llívia,43,,35,el Guinardó,07,Horta-Guinardó,08041,True,,154701,20001,Telèfons,Tel.,char,934350099,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431258.8243965274,4585681.723938376,41.41975231418662,2.177403409981433
75990331848,Restaurant Bodega Juan,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:58.118001+01:00,,,289105,C Rosselló,164,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,149718,20001,Telèfons,Tel.,char,934531050,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429394.74214449845,4582591.988685088,41.391762599447205,2.155459459945789
75990331894,Bar Restaurant Resolis,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:39.607764+01:00,,,338506,C Tordera,28,,31,la Vila de Gràcia,06,Gràcia,08012,True,,149719,20001,Telèfons,Tel.,char,932131056,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429871.99328809447,4583638.259578121,41.40122774915865,2.161046308626858
99400139802,Bar Restaurant El Quim de la Boqueria,,,2005-08-01T13:14:14+02:00,2021-03-03T22:16:07.830401+01:00,,,034308,C Rambla,91,,01,el Raval,01,Ciutat Vella,08002,True,,213164,20001,Telèfons,Tel.,char,933019810,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430780.5898971491,4581514.685484091,41.38218012930011,2.1721576087440453
99400139835,Bar Borrell,,,2005-08-01T15:13:59+02:00,2021-03-03T22:16:07.841961+01:00,,,198804,Av Paral.lel,84,,10,Sant Antoni,02,Eixample,08015,True,,214327,20001,Telèfons,Tel.,char,934412388,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430339.2233479701,4580743.066925112,41.37519230567481,2.1669682264130707
75990359056,Bar Restaurant la Gardunya,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:44.960476+01:00,,,167108,C Jerusalem,18,,01,el Raval,01,Ciutat Vella,08001,True,,151646,20001,Telèfons,Tel.,char,933024323,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430687.17681626073,4581461.618982872,41.38169413331279,2.171046599717991
99400010071,Restaurant El Passadis,,,2002-06-27T09:34:02+02:00,2021-03-03T22:15:58.547658+01:00,,,158901,Pl Osca,10,,18,Sants,03,Sants-Montjuïc,08014,True,,204819,20001,Telèfons,Tel.,char,933328948,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427964.92940667184,4580882.641064982,41.376240372721334,2.1385618991674793
75990021485,Bar Restaurant Rodeo,,,1996-09-17T00:00:00+02:00,2021-03-03T22:14:12.052265+01:00,,,030602,Rbla Badal,50,,16,la Bordeta,03,Sants-Montjuïc,08014,True,,134911,20001,Telèfons,Tel.,char,934213910,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427569.46745471365,4579941.773166103,41.36773083210736,2.133945651634124
99400166338,Restaurant Alacena,1026133729,Euro Hotel Barcelona Diagonal Port - HB-004195,2006-08-17T13:54:00+02:00,2021-03-03T22:16:14.945483+01:00,,,180401,Lope de Vega,4,,35,el Guinardó,10,Sant Martí,08005,True,,216961,20001,Telèfons,Tel.,char,933080085,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433865.9965020309,4583539.919341892,41.400680471055345,2.2088335117523843
99400214159,Restaurant Lagar,,,2008-10-01T13:40:02+02:00,2021-03-03T22:16:17.378389+01:00,,,176404,C Llenguadoc,6,,60,Sant Andreu,09,Sant Andreu,08030,True,,221125,20001,Telèfons,Tel.,char,933468270,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432246.4775508375,4586952.610752293,41.43128265845932,2.1890786815530747
99400128159,Restaurant Udon *Born,,,2005-07-23T12:30:27+02:00,2021-03-03T22:16:06.571797+01:00,,,266904,C Princesa,23,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,True,,213805,20001,Telèfons,Tel.,char,933105969,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431467.3361505041,4581858.158271966,41.38533248124434,2.180331218554418
75990225711,Restaurant El Xiringuito de L'Escribà,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:32.982888+01:00,,,700654,Av Litoral,42,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,True,,146572,20001,Telèfons,Tel.,char,932210729,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433565.88257354137,4582752.136967851,41.393560372676944,2.2053299886402233
75990225806,Bar Restaurant La Vinya,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:32.990162+01:00,,,030602,Rbla Badal,129,,17,Sants - Badal,03,Sants-Montjuïc,08028,True,,147492,20042,Telèfons,No tenen telèfon,char,,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427346.7954933351,4580530.867366715,41.37301651303835,2.1312128597155047
99400111257,Restaurant Botiga Nostrum *Roger Llúria,,,2005-05-20T14:19:57+02:00,2021-03-03T22:16:05.422416+01:00,,,176801,C Roger de Llúria,134,,07,la Dreta de Eixample,02,Eixample,08037,True,,213845,20003,Telèfons,Centraleta,char,902150950,True,ext. 001,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429968.5274180386,4583312.186778587,41.39829934073933,2.1622387629456896
99400065059,Restaurant La Clara,,,2003-11-04T12:08:58+01:00,2021-03-03T22:16:03.791269+01:00,,,169409,G.V. Corts Catalanes,442,,10,Sant Antoni,02,Eixample,08015,True,,207636,20001,Telèfons,Tel.,char,932893460,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429254.7328181678,4581103.762178966,41.378346360210486,2.153958696152959
99400205011,Restaurant Famen,,,2008-04-23T11:30:19+02:00,2021-03-03T22:15:44.828898+01:00,,,274301,C Ramis,2,,31,la Vila de Gràcia,06,Gràcia,08012,True,,220218,20001,Telèfons,Tel.,char,932105900,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429902.1959641155,4583784.863154537,41.402550788795466,2.1613906153347706
75990292717,Restaurant Telepizza *Rbla Poblenou,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:41.827867+01:00,,,346800,Rbla Poblenou,71,,68,el Poblenou,10,Sant Martí,08005,True,,149697,20001,Telèfons,Tel.,char,933092737,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433208.5588773815,4583602.874598651,41.401193147067346,2.2009623162701026
75990347440,Restaurant La Palmera,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:43.865334+01:00,,,110304,C Enric Granados,57,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,True,,151309,20001,Telèfons,Tel.,char,934532338,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429615.4800190766,4582496.793659889,41.39092455866088,2.1581105911846006
75990177846,Cafeteria Restaurant Divers *Estació de Sants,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:58.979934+01:00,,,700445,Pl Països Catalans,1,,18,Sants,03,Sants-Montjuïc,08014,True,,147479,20001,Telèfons,Tel.,char,932401515,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428157.2394584265,4581248.971530161,41.379556967903945,2.1408179856438947
75990210074,Restaurant Xinès Rio Azul,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:29.478448+01:00,,,032700,C Balmes,92,,07,la Dreta de Eixample,02,Eixample,08008,True,,146762,20001,Telèfons,Tel.,char,932159333,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429775.91744773183,4582554.385131349,41.39145728899758,2.160022753871196
75990210078,Restaurant La Corrala,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:57.933929+01:00,,,031300,C Bailèn,182,,07,la Dreta de Eixample,02,Eixample,08037,True,,147986,20001,Telèfons,Tel.,char,934761123,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430275.28438318626,4583573.569292462,41.40068018095072,2.1658779095841525
75990210118,Restaurant Japonès Senba Zuru,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:57.937518+01:00,,,178308,C Lepant,335,,06,la Sagrada Família,02,Eixample,08025,True,,146764,20001,Telèfons,Tel.,char,934550404,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430822.3759106421,4584337.295956619,41.40760606681362,2.1723348639545574
75990210496,Restaurant O'Tubo,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:57.949047+01:00,,,349706,C Comte d'Urgell,148,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08011,True,,147331,20001,Telèfons,Tel.,char,934531005,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429267.34151738946,4581951.24991042,41.38598049873483,2.154010541868143
99400156747,Restaurant Sedna,,,2006-04-05T16:45:58+02:00,2021-03-03T22:16:06.678177+01:00,,,082901,Pg Colom,5,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,216249,20001,Telèfons,Tel.,char,932689372,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431537.7225703773,4581346.52927947,41.38073037724703,2.1812307834910474
99400156760,Restaurant El Filferro,,,2006-04-05T17:19:44+02:00,2021-03-03T22:16:06.681161+01:00,,,298004,C Sant Carles,29,,03,la Barceloneta,01,Ciutat Vella,08003,True,,216489,20001,Telèfons,Tel.,char,932219836,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432378.42442221387,4581218.410699174,41.37964754187339,2.191298420146312
75990210549,Restaurant Arcano,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:57.952412+01:00,,,208602,C Mercaders,10,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,True,,147334,20001,Telèfons,Tel.,char,932956467,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431328.1845103543,4581823.218584699,41.38500592325877,2.1786710522718993
99400156777,Restaurant Sense Pressa,,,2006-04-05T18:09:22+02:00,2021-03-03T22:16:09.609800+01:00,,,110304,C Enric Granados,96,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,True,,216033,20001,Telèfons,Tel.,char,932181544,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429395.4721036252,4582752.975114619,41.39321261075873,2.155449423008694
99400164909,Restaurant Mayura,,,2006-07-13T12:01:37+02:00,2021-03-03T22:16:08.016307+01:00,,,145003,C Girona,57,,07,la Dreta de Eixample,02,Eixample,08009,True,,216107,20001,Telèfons,Tel.,char,934814536,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430797.62846386834,4582815.915790441,41.393901370743535,2.1722127157695805
75990356066,Bar Restaurant La Ribera Tapería,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:38.658977+01:00,,,198203,Av Marquès de l'Argentera,19,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,True,,151701,20001,Telèfons,Tel.,char,937975271,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431861.3913274165,4581820.632717814,41.385027972362955,2.185047984222163
75990354312,Restaurant l'Antic Bocoi del Gotic,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:57.512809+01:00,,,361304,Bda Viladecols,3,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,151763,20001,Telèfons,Tel.,char,933105067,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431390.50297002477,4581502.095731292,41.38211897962414,2.179452682008636
99400382168,Restaurant Petit Pau,,,2015-04-07T12:10:20+02:00,2021-03-03T22:14:45.185463+01:00,,,114101,C Espanya Industrial,22,,15,Hostafrancs,03,Sants-Montjuïc,08014,True,,226818,20001,Telèfons,Tel.,char,933313275,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428134.50575362373,4580901.822913834,41.376428298457824,2.1405873003412563
75990237732,Cafè Restaurant Llibreria Laie,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:33.584464+01:00,,,247659,C Pau Claris,85,,07,la Dreta de Eixample,02,Eixample,08010,True,,148173,20001,Telèfons,Tel.,char,933181739,True,Llibreria,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430666.1538322996,4582375.63305913,41.38992456175413,2.170690597891869
99400119055,Restaurant Visit,99400094416,Hotel Pulitzer - HB-004213,2005-06-14T17:01:00+02:00,2021-03-03T22:16:04.937662+01:00,,,357001,C Bergara,6,,07,la Dreta de Eixample,02,Eixample,08002,True,,214338,20001,Telèfons,Tel.,char,934816767,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430461.54090785235,4581955.6701150155,41.38612442655159,2.1682916565008177
75990237743,Bar Restaurant La Biennal,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:33.587587+01:00,,,346800,Rbla Poblenou,76,,68,el Poblenou,10,Sant Martí,08005,True,,148174,20001,Telèfons,Tel.,char,934854725,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433224.32172116224,4583618.328451034,41.40133364507742,2.2011491676992887
99400386173,Restaurant Els Pinxus *Cubí,,,2015-05-12T12:14:10+02:00,2021-03-03T22:14:51.886351+01:00,,,196900,C Marià Cubí,81,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,True,,226880,20001,Telèfons,Tel.,char,932527545,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428820.2765907775,4583239.179250987,41.397540965511084,2.148512679213959
75990429667,Bar Restaurant Casa Ovidio Lugo II,,,1997-03-09T00:00:00+01:00,2021-03-03T22:14:52.670412+01:00,,,172709,C Juan de Mena,1,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,True,,153084,20001,Telèfons,Tel.,char,934280294,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428786.9741365302,4586916.108397569,41.43065461392242,2.1476815282049206
99400175860,Bar Cafeteria Café & Té *Illa Diagonal,,,2007-01-19T11:51:32+01:00,2021-03-03T22:16:08.217017+01:00,,,144601,Av Diagonal,555,,19,les Corts,04,Les Corts,08029,True,,217364,20001,Telèfons,Tel.,char,934440099,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427715.1435128675,4582384.607353548,41.38974559970474,2.1353959606306443
99400169912,Restaurant La Taverna del Clínic,,,2006-10-16T16:26:38+02:00,2021-03-03T22:16:12.269432+01:00,,,289105,C Rosselló,155,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,216424,20001,Telèfons,Tel.,char,934104221,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429040.06965807173,4582276.4496895345,41.388889440863906,2.15125447774159
75990728462,Cafeteria Cerveseria El Illy de Sants,,,2002-04-06T00:00:00+02:00,2021-03-03T22:15:34.564662+01:00,,,094809,C Creu Coberta,126,,15,Hostafrancs,03,Sants-Montjuïc,08014,True,,158345,20001,Telèfons,Tel.,char,934319808,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428184.15729464975,4580790.192014087,41.37542731229265,2.141194226469447
99400121472,Restaurant L'Osteria del Contadino,,,2005-07-20T14:57:09+02:00,2021-03-03T22:16:06.552210+01:00,,,369306,C Saragossa,123,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08006,True,,213585,20001,Telèfons,Tel.,char,932110808,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428561.0539479305,4584000.9617663855,41.40437905246871,2.145322164702501
99400506610,Restaurant Messié Sin Gluten,,,2017-06-06T18:05:19+02:00,2021-03-03T22:14:41.961663+01:00,,,326201,C Siracusa,15,,31,la Vila de Gràcia,06,Gràcia,08012,True,,229924,20001,Telèfons,Tel.,char,931195605,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429750.2714761138,4583612.430804777,41.400984492692174,2.159593276581122
99400193951,Restaurant Amélie,,,2007-10-26T13:15:52+02:00,2021-03-03T22:14:49.155216+01:00,,,284305,Pl Vila de Gràcia,11,,31,la Vila de Gràcia,06,Gràcia,08012,True,,219338,20001,Telèfons,Tel.,char,935133746,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429571.5492230386,4583562.361255957,41.40051789927507,2.157461245222032
75990210305,Bar Restaurant La Vinateria del Call,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:31.445686+01:00,,,319807,C Sant Domènec del Call,9,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,147469,20001,Telèfons,Tel.,char,933026092,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431080.7049679863,4581570.279002829,41.38270660809231,2.175740210482465
75990210404,Bar Restaurant Boquerón de Plata,,,1996-09-18T00:00:00+02:00,2021-03-03T22:14:31.469412+01:00,,,365600,C Mare de Déu de Lorda,24,,57,la Trinitat Vella,09,Sant Andreu,08033,True,,147517,20001,Telèfons,Tel.,char,932742327,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432475.7308922319,4589114.574739962,41.45077401510532,2.1915806498289814
99400159338,Restaurant Market,99400159336,Hotel Market - HB-004360,2006-05-18T09:51:00+02:00,2021-03-03T22:16:08.361149+01:00,,,296701,Ptge Sant Antoni Abat,10,,10,Sant Antoni,02,Eixample,08015,True,,215915,20001,Telèfons,Tel.,char,932890130,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429809.7174018537,4581199.649358722,41.379258587528994,2.1605839551329424
75990689139,Restaurant Braseria Bahia Porto Mar,,,2001-03-24T00:00:00+01:00,2021-03-03T22:15:27.707614+01:00,,,198804,Av Paral.lel,127,,11,el Poble-sec,03,Sants-Montjuïc,08004,True,,158664,20001,Telèfons,Tel.,char,934247022,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429726.01531807065,4580709.582125068,41.37483740462063,2.1596398717616596
75990216307,Bar Restaurant Ruta Gallega,,,1996-09-18T00:00:00+02:00,2021-03-03T22:15:55.442409+01:00,,,289105,C Rosselló,282,,07,la Dreta de Eixample,02,Eixample,08037,True,,147510,20001,Telèfons,Tel.,char,934591378,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430215.3560023086,4583395.829013748,41.39907413671137,2.1651815423447918
99400200084,Restaurant Aire,,,2008-02-12T12:50:51+01:00,2021-03-03T22:16:13.393677+01:00,,,285002,C Sabino Arana,28,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,True,,220524,20001,Telèfons,Tel.,char,934118886,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,426878.9407324511,4581960.537311659,41.385850596670004,2.125446381259229
99400451574,Restaurant Arume,,,2016-05-30T11:47:01+02:00,2021-03-03T22:14:56.163795+01:00,,,047707,C Botella,11,,01,el Raval,01,Ciutat Vella,08001,True,,228623,20001,Telèfons,Tel.,char,933154872,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430257.267057571,4581164.533794105,41.378981229050126,2.165939763298445
99400086712,Restaurante Pizzeria Gusto,,,2004-05-26T13:09:11+02:00,2021-03-03T22:16:04.484109+01:00,,,289105,C Rosselló,108,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,211363,20001,Telèfons,Tel.,char,933236575,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429009.5089684593,4582213.2103001755,41.388317169970605,2.150896393644278
99400086756,Urretxu Cuina,,,2004-05-26T13:09:47+02:00,2021-03-03T22:16:04.875586+01:00,,,197302,C Marina,64,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,True,,211247,20001,Telèfons,Tel.,char,932210937,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432368.9412377009,4582595.04126326,41.392045690210544,2.191031345040164
